Timestamp,Strain_Score,Pitch_Hz,Is_Anomaly
1771696901.5455732,-0.5256221309097362,273.621652041232,1
1771696901.5519202,-0.5824118472313785,107.97568411997769,1
1771696902.796045,-0.5370982119959579,611.362734709986,1
1771696902.83795,-0.49659519157612,50.080860059106556,1
1771696904.345328,-0.5729435934485925,64.09901944440206,1
1771696904.987392,-0.5964377460826796,58.18061570812989,1
1771696905.841803,-0.48543851015838624,54.094683588866445,1
1771696907.606061,-0.587150203592306,62.88177245883467,1
1771696908.293088,-0.5921084989547583,63.91723903900984,1
1771696909.1423318,-0.5883257816619364,58.414094518761374,1
1771696910.195961,-0.5346640717522023,75.95954670990272,1
1771696910.239899,-0.5534058500094251,71.61909129556808,1
1771696914.274604,-0.5844915903251728,98.98323157230054,1
1771696914.3186219,-0.545384992840966,101.74827896902445,1
1771696914.779897,-0.5492887789860796,65.28800120714793,1
1771696919.6683981,-0.5581408346615782,77.012101633785,1
1771696923.6974342,-0.5215210136258953,291.329607847805,1
1771696923.735957,-0.5720885457462168,53.730744757355374,1
1771696926.379641,-0.5844915903251728,98.73686206952777,1
1771696926.4179509,-0.5526014554639581,166.42617765141836,1
1771696927.5651891,-0.5835720733236276,100.11659598145788,1
1771696927.6142771,-0.5797283153459805,100.23312604632086,1
1771696928.667563,-0.5835720733236276,100.34860123584144,1
1771696928.71773,-0.5840962650647954,99.15170431977549,1
1771696969.101878,-0.41822322070231754,143.2326258175205,1
1771696969.219361,-0.46889990157706213,126.28594358965067,1
1771696969.697828,-0.5228465920714488,335.1654266595651,1
1771696969.765512,-0.49869614595038647,50.08927868927768,1
1771696970.202378,-0.4847011101137,124.5588144001988,1
1771696970.2463732,-0.48258727709744703,118.98052712133733,1
1771696970.3134139,-0.46493788867715147,133.65666700032816,1
1771696970.5472288,-0.506399260027223,128.97589690828605,1
1771696970.660577,-0.47315812469396723,125.84942072666031,1
1771696970.704349,-0.6589193234374492,1011.9845537748133,-1
1771696970.748682,-0.49919799299532225,851.8988604832579,1
1771696970.799697,-0.4268972168392019,129.90970865377722,1
1771696970.844933,-0.4930891944051993,103.73449325398092,1
1771696970.961343,-0.5492387819339191,92.22194919390074,1
1771696971.005881,-0.5209566173732585,114.89995360204296,1
1771696971.049542,-0.4621958695048804,117.18728976034852,1
1771696971.093031,-0.5139947669039056,60.11398712480878,1
1771696971.1623511,-0.5367937189132871,109.73588634525133,1
1771696971.212659,-0.4524513333958003,124.38240867895674,1
1771696971.300391,-0.4493072650773272,112.23030006842163,1
1771696971.349313,-0.5046612610636428,84.3145917563058,1
1771696971.392962,-0.5689765441517393,823.4616894882198,1
1771696971.4616451,-0.5450989258185697,822.7019575856042,1
1771696971.505158,-0.4936826769737578,105.92990808363164,1
1771696971.555437,-0.43551167781671835,122.30240966841744,1
1771696971.599896,-0.504796503980606,326.41516780092394,1
1771696971.64622,-0.4952852901591971,94.65779185589668,1
1771696971.6935098,-0.4661946761768323,120.76027996391652,1
1771696972.012741,-0.5277963996626499,56.45828287498404,1
1771696972.056946,-0.46991670530761115,337.76422656387876,1
1771696972.107369,-0.5106564332421708,142.09078610694084,1
1771696972.199338,-0.4480270749619823,118.52217058568277,1
1771696972.242636,-0.5642066517775003,95.01894601240188,1
1771696972.359862,-0.5642328374628506,119.69177539261,1
1771696972.4040902,-0.5371305559326754,102.17513510717212,1
1771696972.498368,-0.5116079396030048,115.44967249290009,1
1771696972.548639,-0.4691214624474593,115.21392142499082,1
1771696972.6126962,-0.5230370772382412,117.17312024102971,1
1771696972.957697,-0.5434396308067655,61.37879304371327,1
1771696973.001459,-0.44657236728853644,324.4425392803608,1
1771696973.4046452,-0.5518642162237049,124.3499402595936,1
1771696973.504599,-0.5146004232169188,59.278818759375895,1
1771696973.553073,-0.5223751578286144,111.78693878549767,1
1771696973.596,-0.5337548695869953,106.32682510618939,1
1771696973.645563,-0.49651416208969373,117.34666611198793,1
1771696973.712683,-0.5028105493783758,116.47264742861962,1
1771696973.756137,-0.44701227981286457,111.72153637319757,1
1771696973.805467,-0.4868806079901684,112.54958860739579,1
1771696973.849142,-0.5326318118567906,561.8645200655282,1
1771696973.8927438,-0.45971889241975444,120.70971485929091,1
1771696973.941993,-0.5373445114037394,366.55450484546697,1
1771696974.009846,-0.46709280167117956,95.53907851816105,1
1771696974.05949,-0.5222719395720529,118.60930875876358,1
1771696974.154559,-0.4906234598486824,151.27228208157973,1
1771696974.195819,-0.4761744275558618,121.13083900161939,1
1771696974.244156,-0.5947115257527643,111.77008958642803,1
1771696974.309549,-0.4774481217284031,114.90692225280095,1
1771696974.35345,-0.5142313613253917,115.598048409492,1
1771696974.447708,-0.47516909419516173,120.89079737344211,1
1771696974.558718,-0.5075193382031538,106.9312969110506,1
1771696974.651457,-0.5069876082641627,104.90893668028609,1
1771696974.701202,-0.53146973018936,110.57721930637376,1
1771696974.745058,-0.5357725019713243,117.25339031699707,1
1771696974.788949,-0.5901458954687938,850.3223123034055,1
1771696974.863049,-0.5061546111402582,101.2981773499625,1
1771696974.905637,-0.48959953999223954,108.86333736554785,1
1771696974.9490612,-0.5407051312221499,113.04575921166965,1
1771696975.046058,-0.5026279807731073,81.42643961241346,1
1771696975.116332,-0.4258177156344575,133.3962042900927,1
1771696975.252602,-0.5495254237179625,862.9855473510748,1
1771696975.29643,-0.48594625452386025,50.0,1
1771696975.639644,-0.6145866981296955,1153.7545720078836,1
1771696975.708128,-0.4832239675815571,57.10037401214535,1
1771696975.850334,-0.4830712151966437,108.04733111699794,1
1771696975.894527,-0.47734057875485286,93.47792146491615,1
1771696975.9614642,-0.4745590234104954,85.72754960557866,1
1771696978.5684211,-0.5062028553203826,198.64820769148028,1
1771696978.610075,-0.5546269259092198,96.69109738131125,1
1771696980.07566,-0.48898100957873736,293.31966871075656,1
1771696980.099916,-0.5417378617128673,97.14157415335349,1
1771696980.1424818,-0.5297704335256737,297.10310388011357,1
1771696983.4017248,-0.5844915903251728,98.76567423843737,1
1771696983.445148,-0.5869990304840822,98.10096279045176,1
1771696984.755577,-0.5255166306530357,293.52744147357197,1
1771696984.803396,-0.5746827079408683,96.98208570395845,1
1771696984.845532,-0.577082145720653,98.97134514679323,1
1771696985.400861,-0.5869990304840822,98.48721774425802,1
1771696985.447434,-0.5257828455043747,298.3870474131442,1
1771696986.934774,-0.587396320380366,98.35522869030927,1
1771696987.009484,-0.5273503541400085,293.7183350529032,1
1771696988.203988,-0.5840962650647954,99.0222806940507,1
1771696988.293306,-0.4830156509861837,239.5668856825474,1
1771696998.916128,-0.50332958551264,772.4428080104805,1
1771697018.0884008,-0.4685195691977355,327.8878375999512,1
1771697033.635016,-0.5883257816619364,51.87005783845757,1
1771697033.6784708,-0.5964377460826796,54.677766926722256,1
1771697038.138013,-0.5913078157933429,50.0,1
1771697038.183481,-0.5921084989547583,50.0,1
1771697043.2795148,-0.5238912357331116,299.6026653987022,1
1771697043.4157891,-0.5761301521176015,98.552180447375,1
1771697045.1291468,-0.53012899023473,291.76138171241735,1
1771697045.161521,-0.4683597217696677,287.41389699147527,1
1771697046.5614662,-0.522122456487301,167.63445116467526,1
1771697046.6727989,-0.587396320380366,98.44783127213698,1
1771697047.522055,-0.5869990304840822,98.46728864608993,1
1771697047.57186,-0.53012899023473,293.1139684030774,1
1771697048.809448,-0.5844915903251728,99.47520231164846,1
1771697048.87846,-0.49549721034049815,297.81476657705025,1
1771697053.826783,-0.5831773699854541,100.14086882408589,1
1771697053.8781419,-0.5746119941050819,99.08482870213673,1
1771697055.0123441,-0.5217848235552813,109.08913887127962,1
1771697055.288079,-0.5216497571948537,124.62928231133043,1
1771697055.378081,-0.5115963101268768,86.15411970978131,1
1771697055.4220328,-0.5831327004977207,96.7143588944149,1
1771697055.476511,-0.5601850474710937,111.68177261215124,1
1771697055.523408,-0.5656555077344746,740.3843571858819,1
1771697055.566496,-0.4485662582460091,87.30014951474448,1
1771697055.6120389,-0.4959306611121764,126.44846240733938,1
1771697055.6816251,-0.5114206968654538,101.58641119545676,1
1771697055.720075,-0.48431078920779586,124.60500432241041,1
1771697055.862286,-0.4887385289311577,144.70565485445934,1
1771697055.928763,-0.48779883855247963,125.58572921423502,1
1771697056.020052,-0.5198132374143773,116.43271960475833,1
1771697056.068322,-0.4968110797564887,88.92235857015248,1
1771697056.1488361,-0.5265417266067698,112.10451292379116,1
1771697056.228338,-0.48951301887282817,120.9240011084013,1
1771697056.319548,-0.4456854325894245,151.14346599516517,1
1771697056.364224,-0.48455911198381946,62.17604451424552,1
1771697056.4093802,-0.5843175213563911,95.01409035840307,1
1771697056.52304,-0.45998774579185825,125.15023694264924,1
1771697056.61816,-0.5456402607010628,116.40614478210914,1
1771697056.708599,-0.6339527230233002,1354.7617346630113,-1
1771697056.778475,-0.5086340064109447,116.09517336681466,1
1771697056.823215,-0.562787946326355,112.97041672188591,1
1771697056.8704698,-0.5074594410709942,126.82242343129421,1
1771697056.9145799,-0.5036754810409632,120.62055662559005,1
1771697056.9584,-0.46677937967704497,127.59132115054734,1
1771697057.008018,-0.4884342772644917,118.93875081813269,1
1771697057.074961,-0.5914477087057406,87.08367044809569,1
1771697057.119742,-0.4398757880570397,150.29309704107672,1
1771697057.168087,-0.4912157074405251,123.2135964603084,1
1771697057.21343,-0.4771977730237397,117.54845737307289,1
1771697057.261363,-0.48247994512342407,94.77991683071815,1
1771697057.30465,-0.4798036590250606,81.84257009913783,1
1771697057.4189959,-0.5384014820863532,602.7063249081733,1
1771697057.461919,-0.5431300683953918,94.64783796420359,1
1771697057.5119302,-0.5365065753972678,118.5461861815454,1
1771697057.5558872,-0.5084440047279181,121.8234388924949,1
1771697057.6708102,-0.5229625386017027,116.15577290004917,1
1771697057.714238,-0.47536572043600056,113.39880410455577,1
1771697057.763382,-0.528347866432713,79.27178449769383,1
1771697057.8072152,-0.45299071833240534,139.05540028178635,1
1771697058.112118,-0.5255336196310866,108.34845639356367,1
1771697058.158795,-0.5317550509675354,92.76212064330679,1
1771697058.226345,-0.49065818263723554,117.01646593872972,1
1771697058.3129358,-0.5394655484341367,569.1981255578883,1
1771697058.362603,-0.5279923954904416,88.58625325758435,1
1771697058.4048672,-0.5080164764889283,102.46584956356664,1
1771697058.4739032,-0.5438747227697742,99.85024670590401,1
1771697058.771889,-0.49869138003663793,140.2614194805536,1
1771697058.817696,-0.5693692185775606,106.42522240134129,1
1771697058.870902,-0.5095269735560423,103.39552935549658,1
1771697059.166622,-0.5202404154311195,219.3408681619961,1
1771697059.210512,-0.5081498819293884,109.06081992397431,1
1771697059.2531729,-0.5043633386994636,120.64198481239085,1
1771697059.326497,-0.5111566259404096,95.2837228508081,1
1771697059.370208,-0.4971214939358875,95.25829279539943,1
1771697059.414042,-0.4737029657172292,122.2885310046208,1
1771697059.5079591,-0.48989726693427765,125.12398205548384,1
1771697059.5518851,-0.49815313898144004,93.11014762692542,1
1771697059.6196322,-0.5774025529745951,109.9353647265976,1
1771697059.762998,-0.5359894721466741,80.07112368306117,1
1771697059.8075242,-0.5526108293670595,54.128377632869615,1
1771697059.851115,-0.5497813530275665,75.51815150939585,1
1771697062.468865,-0.545938321081365,167.24468400187718,1
1771697062.5182312,-0.5266119882334414,159.5417231080756,1
1771697062.5623412,-0.5376819298290344,162.6412939845678,1
1771697062.605418,-0.5137128443233733,165.37364231936408,1
1771697062.653715,-0.5208761650981447,163.78206389017294,1
1771697062.720732,-0.5208761650981447,163.16009390870735,1
1771697062.7697449,-0.5489421737324078,159.29278061177726,1
1771697062.813233,-0.556687299219248,154.6184184182581,1
1771697062.8572521,-0.5555585041724371,154.0557704254471,1
1771697067.754546,-0.5136831123606297,150.32262762667582,1
1771697067.825952,-0.5359198481421006,161.89041386576847,1
1771697067.862983,-0.5577728399832044,166.58461382661048,1
1771697067.911933,-0.5497892042909729,156.75101915964254,1
1771697067.956239,-0.5088980219909475,147.77086643006484,1
1771697067.999428,-0.5190547047002426,148.29608197051948,1
1771697068.048556,-0.47011556632086066,158.18445822683978,1
1771697068.116013,-0.38207112709745994,291.6651525613674,1
1771697068.1662269,-0.5054115522191189,174.13147153118834,1
1771697068.2112682,-0.48269283212984143,160.4788288221852,1
1771697068.258038,-0.4488200814307474,298.4435963974333,1
1771697068.3053272,-0.4925182271398136,136.75530982167376,1
1771697068.373999,-0.5150949831075257,132.41810353276392,1
1771697068.418988,-0.5377087852349827,132.4093470324701,1
1771697068.463223,-0.5320675300791226,133.76691885315947,1
1771697068.969503,-0.5440655650352509,145.60057990114282,1
1771697069.0140412,-0.5370655875690663,136.24812178259037,1
1771697069.058995,-0.5262119134644466,134.88933460144895,1
1771697069.235219,-0.5383368923090527,152.71089180509463,1
1771697069.268447,-0.5138997361866648,149.25038388666002,1
1771697069.3109918,-0.5156762455588985,146.30422663481139,1
1771697069.371009,-0.5049664245895177,151.10097383230666,1
1771697069.405887,-0.447915425176657,151.70644594426747,1
1771697069.449922,-0.4796001144533588,177.40572349046397,1
1771697069.612423,-0.5296706122171576,424.8952810983889,1
1771697069.6578088,-0.5476227211368638,139.05635572158755,1
1771697069.701355,-0.5229630296706786,140.4430827760287,1
1771697069.744288,-0.5408478272459579,145.59654747414228,1
1771697069.818261,-0.5260263526944777,143.17798764738765,1
1771697069.9115222,-0.5087410932187968,130.11104365021572,1
1771697069.9580538,-0.525964664090646,126.6971360111006,1
1771697070.003793,-0.45571853905283666,127.49583762899421,1
1771697070.759351,-0.5513626681564491,648.2958903761346,1
1771697070.806676,-0.5110566295937047,161.16248260227644,1
1771697070.8554392,-0.4863930331869874,204.1007429320131,1
1771697070.9244769,-0.4812317061702354,206.88958689685873,1
1771697070.963228,-0.4944231885985715,195.3184693369665,1
1771697071.013561,-0.4543635731247564,189.3738092795189,1
1771697071.058526,-0.4866852410242779,199.87356039381862,1
1771697071.1022038,-0.4874019058534688,195.609826603347,1
1771697071.145359,-0.48247302332789105,185.32804088032773,1
1771697071.213563,-0.4961083134037604,421.0781025223075,1
1771697071.778877,-0.48651458159600053,615.2993884432502,1
1771697071.818061,-0.48242801854783374,166.68173075998754,1
1771697071.859777,-0.4597983029534535,173.27552361538415,1
1771697071.903062,-0.44384316958555525,197.3620861925655,1
1771697071.954253,-0.44386418895320034,199.76315994024506,1
1771697072.112996,-0.5134734381969249,212.1318467352786,1
1771697072.156781,-0.5141982841707985,205.51572444192615,1
1771697072.206312,-0.48820552596950334,200.81322093575525,1
1771697072.250572,-0.4637805352269867,199.1270830622926,1
1771697072.31866,-0.4457112925881497,193.46160617906185,1
1771697072.3618639,-0.40605486491755244,174.83148795787164,1
1771697072.411726,-0.5018153214756583,166.2293317450938,1
1771697072.4558651,-0.5141996391423733,173.5074174336158,1
1771697072.501239,-0.49164383455694216,187.83419718213102,1
1771697072.5518541,-0.4899068698970842,191.85545511455072,1
1771697072.6231291,-0.4899068698970842,190.78150420534803,1
1771697072.663427,-0.4515825310977477,186.4919737147319,1
1771697072.708996,-0.6161524043430046,104.43860656782472,1
1771697072.752175,-0.6006937557543987,1003.5190761983499,1
1771697072.8030772,-0.48386202559159325,159.47482794198874,1
1771697072.846845,-0.5162752019333791,154.52571620249708,1
1771697072.912883,-0.5106310599917665,152.07919142114463,1
1771697072.964449,-0.5596205131840062,154.50650772700604,1
1771697073.008511,-0.5441186807203394,155.59591897991797,1
1771697073.052133,-0.5368454464146666,157.9366030212523,1
1771697073.096023,-0.5254704383351078,161.479324399377,1
1771697073.2139351,-0.4541344799261827,331.0939868705745,1
1771697073.259094,-0.5205779999649525,174.8816066885254,1
1771697073.30958,-0.5294279174258976,171.93920529897062,1
1771697073.3561652,-0.5248705589283706,173.21379766246469,1
1771697073.402566,-0.5289956016402172,173.05709928208262,1
1771697073.468701,-0.5505101157060871,172.47935006009195,1
1771697073.511841,-0.54758436977956,171.09879765069414,1
1771697073.557245,-0.5514618162029175,169.37623001021203,1
1771697073.60808,-0.5537242423191739,164.87893421413673,1
1771697073.652128,-0.5248777976498908,363.05280925535,1
1771697073.695967,-0.5180977709362535,156.13826106301312,1
1771697073.7645361,-0.5134578425297842,143.112295317394,1
1771697073.811782,-0.39345896278360964,375.8163262085516,1
1771697073.9055932,-0.4314754799830581,172.46451082297665,1
1771697073.949462,-0.542626419521232,162.29804626435384,1
1771697074.0165179,-0.5532856711175931,160.6782662045383,1
1771697074.066646,-0.5120344121879368,497.60016076998863,1
1771697074.10991,-0.48683268710448374,164.17396163328976,1
1771697074.155433,-0.4899240707317319,152.50225793400895,1
1771697074.1993759,-0.5439009319463249,149.18151637055556,1
1771697074.252222,-0.5324708876248716,127.38500393825605,1
1771697074.316258,-0.5170877932623333,127.85449032960265,1
1771697074.360855,-0.4889538285385693,148.487397303723,1
1771697074.4107919,-0.5417356993601252,163.339411943162,1
1771697074.454693,-0.4749553705628987,169.81886751283477,1
1771697074.497841,-0.47865019068743714,373.3135617066817,1
1771697074.5466518,-0.4567811526413698,132.87325206214598,1
1771697074.8007739,-0.5831686387298554,712.8651584073572,1
1771697074.868445,-0.6003977820613631,1353.2278152637696,1
1771697079.0462961,-0.6162197235363964,1535.7309734651878,1
1771697079.159534,-0.5209767561651275,597.1404252857284,1
1771697079.211688,-0.4902658661774624,187.32846693725688,1
1771697079.253738,-0.5136478109908391,561.2089546552934,1
1771697079.298366,-0.48478702883083646,170.026691650383,1
1771697079.342827,-0.5016992206845653,159.56801263824494,1
1771697079.415833,-0.47917154792321043,164.51376506072293,1
1771697079.458244,-0.5138981946604964,171.3025803484238,1
1771697079.552202,-0.5201079861211039,926.7048512886378,1
1771697079.5942678,-0.44593327326849436,149.47211410069212,1
1771697079.677106,-0.513274422550057,162.3485137738161,1
1771697079.712435,-0.5241430261291905,164.24692157829472,1
1771697079.760563,-0.5249662130594562,165.70426847203092,1
1771697079.805143,-0.5381081324623995,165.25499097880592,1
1771697079.8488882,-0.5134430082411338,162.49454585129905,1
1771697079.895377,-0.4305207120754734,264.4901960067659,1
1771697079.965322,-0.5096118301565774,160.06958636426978,1
1771697080.007497,-0.5611804657080078,312.33975038510096,1
1771697080.8653061,-0.5913078157933429,50.741334179060345,1
1771697080.9093802,-0.5763140107121745,50.0,1
1771697082.997201,-0.497013157395806,234.3545279312245,1
1771697083.068091,-0.5052977251650239,223.68858919967542,1
1771697083.11074,-0.489082104295479,231.69375238261614,1
1771697083.1543522,-0.4938947105035934,240.55792580548663,1
1771697083.1984901,-0.48277837157181835,240.41655642669528,1
1771697083.248437,-0.48790423429776175,235.91686942326066,1
1771697083.290998,-0.48512254902564883,235.03525096237112,1
1771697083.362868,-0.4960834767621794,236.91346270821904,1
1771697083.410005,-0.49436899694098446,245.36369391636651,1
1771697083.454531,-0.49869736607448345,240.4252340784565,1
1771697083.499607,-0.4925209153324124,244.03437196695162,1
1771697083.556401,-0.4796007396662068,321.7794921968648,1
1771697083.593497,-0.4802794873197628,313.88831759943287,1
1771697083.661123,-0.49044007312282806,327.2766700654128,1
1771697083.705493,-0.4746917234678331,317.55643247769734,1
1771697083.7554271,-0.4235584447879572,261.81750148723637,1
1771697083.798749,-0.420146940861433,210.63167455171222,1
1771697083.846271,-0.45210735965370147,195.23613394942558,1
1771697083.9125051,-0.5050423889426773,172.50328345516982,1
1771697083.957282,-0.5725623237811516,820.3455821521435,1
1771697084.007843,-0.3893979953458207,191.74812020977052,1
1771697084.0527868,-0.43046038922081464,203.42349345650925,1
1771697085.498421,-0.5193694123755735,190.52060517112218,1
1771697085.542418,-0.5303922011847979,172.2317655233568,1
1771697085.611897,-0.512159425246805,453.81742715875004,1
1771697085.70519,-0.4982480864927793,205.7311808074253,1
1771697085.751796,-0.5056006349027923,186.82811807867154,1
1771697085.7966971,-0.5304299163594886,184.75345369051502,1
1771697085.843559,-0.4950833569668378,177.09129919439386,1
1771697085.919415,-0.5289844606561953,164.78981648405423,1
1771697085.959965,-0.5266119882334414,159.09911365348614,1
1771697086.001374,-0.49019565299688456,155.8237573114817,1
1771697086.045438,-0.5452188596464546,163.877487584792,1
1771697090.40996,-0.591248470635188,58.23969177171662,1
1771697090.546324,-0.4800261784874176,254.9711008020067,1
1771697090.5956428,-0.5652014879028199,82.7343981932907,1
1771697090.639296,-0.516106594981825,171.47569935994204,1
1771697090.709645,-0.4826457496713252,195.29793758363473,1
1771697090.75658,-0.4814754501889829,203.29346087250656,1
1771697090.8034189,-0.47310280728152687,217.03661139242936,1
1771697090.851733,-0.4487267159598632,219.27392941512775,1
1771697090.890628,-0.4399574501537436,227.06948356916348,1
1771697090.9389088,-0.47228483662685206,237.04312433869043,1
1771697091.006016,-0.4870192174855954,236.5399692008792,1
1771697091.049336,-0.3998635217697441,233.52299998464744,1
1771697091.098874,-0.4636542214965359,524.0911158356841,1
1771697091.146983,-0.48039330399235924,196.30028569398098,1
1771697091.190169,-0.509463765921426,482.9116925563862,1
1771697091.257618,-0.4608566573070128,226.38309915913587,1
1771697091.307363,-0.4679779346904523,235.90225962008643,1
1771697091.351379,-0.45517539668511287,235.488722301411,1
1771697091.394357,-0.4481835311048056,227.51558743278812,1
1771697091.444245,-0.46604259798043357,219.87102043188426,1
1771697091.488857,-0.46684675411202264,210.39228718251388,1
1771697091.560626,-0.515886442504267,200.78651154679778,1
1771697091.608333,-0.4432152734839548,203.22033139448158,1
1771697091.699608,-0.49755472339121926,179.21195493090832,1
1771697091.7429829,-0.49827846505636497,177.2438157931024,1
1771697091.7860138,-0.4964521006985079,186.31326054013948,1
1771697091.854609,-0.5004025573377162,192.47504078115847,1
1771697091.9036858,-0.5277790764360066,197.15018145285532,1
1771697091.947826,-0.4928849675801183,218.22099863794438,1
1771697091.991636,-0.49835170419503616,217.11180609904136,1
1771697092.0418491,-0.5029610717771448,214.50867231036761,1
1771697092.109448,-0.49882852623067453,218.5233558685242,1
1771697092.1528242,-0.46077638721521613,239.87236079725247,1
1771697092.201622,-0.47497337396787537,241.15524221200383,1
1771697092.245078,-0.4707508615273397,424.78745150126935,1
1771697092.294852,-0.4791900705094378,232.591170332595,1
1771697092.338391,-0.466447175528861,231.4613735696274,1
1771697092.4097679,-0.45513258626351755,228.00562419049916,1
1771697092.4570398,-0.4772683459048931,248.86256233538117,1
1771697092.510369,-0.46035496016824334,238.46380164188417,1
1771697092.556714,-0.3982598281076183,245.1727045468988,1
1771697092.592452,-0.446677111318139,348.12354697865635,1
1771697092.659916,-0.48101771199063764,186.25287232595994,1
1771697092.7094452,-0.4828678013470667,194.66669899277895,1
1771697092.752574,-0.5173413955737078,203.6022613671718,1
1771697092.796674,-0.5082516085548165,197.79075625299052,1
